item_id,order_id,product_id,quantity,unit_price,discount_pct_x,final_price,line_total,cost_total,customer_id,order_date,status,payment_method,discount_pct_y,shipping_cost,first_name,last_name,email,region,segment,acquisition_channel,registration_date,age,gender,product_name,category,subcategory,cost_price,rating,year,month,month_name,quarter,profit
ITEM0000042064,ORD0000042,PROD0065,2,412.32,0.15,350.47,700.94,303.56,CUST01638,2024-09-09,Delivered,UPI,0.15,14.88,Divya,Taylor,user1638@email.com,South,B2C,Organic Search,2023-08-22,53,Female,Dumbbell Set Elite,Sports,Dumbbell Set,151.78,4.9,2024,9,Sep,2024Q3,397.38000000000005
ITEM0000043013,ORD0000043,PROD0014,4,98.63,0.15,83.84,335.36,198.44,CUST01052,2023-10-01,Processing,Credit Card,0.15,7.34,Emma,Johnson,user1052@email.com,North,B2C,Social Media,2023-02-26,27,Male,Hoodie Ultra,Clothing,Hoodie,49.61,3.6,2023,10,Oct,2023Q4,136.92000000000002
ITEM0000043061,ORD0000043,PROD0062,4,190.5,0.15,161.92,647.68,326.56,CUST01052,2023-10-01,Processing,Credit Card,0.15,7.34,Emma,Johnson,user1052@email.com,North,B2C,Social Media,2023-02-26,27,Male,Plant Pot Ultra,Home & Garden,Plant Pot,81.64,2.8,2023,10,Oct,2023Q4,321.11999999999995
ITEM0000043078,ORD0000043,PROD0079,3,224.63,0.15,190.94,572.82,544.14,CUST01052,2023-10-01,Processing,Credit Card,0.15,7.34,Emma,Johnson,user1052@email.com,North,B2C,Social Media,2023-02-26,27,Male,Sunscreen Elite,Beauty,Sunscreen,181.38,4.0,2023,10,Oct,2023Q4,28.680000000000064
ITEM0000043067,ORD0000043,PROD0068,1,1822.5,0.15,1549.12,1549.12,599.61,CUST01052,2023-10-01,Processing,Credit Card,0.15,7.34,Emma,Johnson,user1052@email.com,North,B2C,Social Media,2023-02-26,27,Male,Tennis Racket Pro,Sports,Tennis Racket,599.61,3.0,2023,10,Oct,2023Q4,949.5099999999999
ITEM0000044002,ORD0000044,PROD0003,4,965.88,0.0,965.88,3863.52,1345.76,CUST00559,2024-12-26,Delivered,Net Banking,0.0,0.47,Aarav,Garcia,user559@email.com,South,B2C,Direct,2024-11-25,18,Male,Headphones Plus,Electronics,Headphones,336.44,3.2,2024,12,Dec,2024Q4,2517.76
ITEM0000044146,ORD0000044,PROD0147,2,1147.03,0.0,1147.03,2294.06,1168.58,CUST00559,2024-12-26,Delivered,Net Banking,0.0,0.47,Aarav,Garcia,user559@email.com,South,B2C,Direct,2024-11-25,18,Male,Cycling Helmet Pro,Sports,Cycling Helmet,584.29,3.5,2024,12,Dec,2024Q4,1125.48
ITEM0000044004,ORD0000044,PROD0005,4,1278.86,0.0,1278.86,5115.44,2656.96,CUST00559,2024-12-26,Delivered,Net Banking,0.0,0.47,Aarav,Garcia,user559@email.com,South,B2C,Direct,2024-11-25,18,Male,Camera Elite,Electronics,Camera,664.24,3.9,2024,12,Dec,2024Q4,2458.4799999999996
ITEM0000044077,ORD0000044,PROD0078,4,463.46,0.0,463.46,1853.84,600.72,CUST00559,2024-12-26,Delivered,Net Banking,0.0,0.47,Aarav,Garcia,user559@email.com,South,B2C,Direct,2024-11-25,18,Male,Eye Cream Ultra,Beauty,Eye Cream,150.18,2.9,2024,12,Dec,2024Q4,1253.12
ITEM0000045108,ORD0000045,PROD0109,2,572.16,0.0,572.16,1144.32,911.42,CUST00796,2022-05-26,Delivered,UPI,0.0,5.03,Liam,Taylor,user796@email.com,East,B2C,Referral,2022-04-01,22,Female,Football Elite,Sports,Football,455.71,3.2,2022,5,May,2022Q2,232.89999999999998
ITEM0000045104,ORD0000045,PROD0105,3,1798.04,0.0,1798.04,5394.12,2014.11,CUST00796,2022-05-26,Delivered,UPI,0.0,5.03,Liam,Taylor,user796@email.com,East,B2C,Referral,2022-04-01,22,Female,Dumbbell Set Pro,Sports,Dumbbell Set,671.37,2.7,2022,5,May,2022Q2,3380.01
ITEM0000045087,ORD0000045,PROD0088,3,368.86,0.0,368.86,1106.58,357.93,CUST00796,2022-05-26,Delivered,UPI,0.0,5.03,Liam,Taylor,user796@email.com,East,B2C,Referral,2022-04-01,22,Female,T-Shirt Plus,Clothing,T-Shirt,119.31,4.5,2022,5,May,2022Q2,748.6499999999999
ITEM0000046081,ORD0000046,PROD0082,5,1452.3,0.0,1452.3,7261.5,2729.6,CUST01132,2023-03-07,Delivered,UPI,0.0,13.78,Meera,Johnson,user1132@email.com,South,B2C,Email,2022-05-12,54,Male,Tablet Ultra,Electronics,Tablet,545.92,4.6,2023,3,Mar,2023Q1,4531.9
ITEM0000047016,ORD0000047,PROD0017,2,997.27,0.0,997.27,1994.54,903.32,CUST01835,2024-04-03,Delivered,Credit Card,0.0,3.64,Suresh,Garcia,user1835@email.com,North,B2C,Social Media,2024-02-19,19,Male,Lamp Elite,Home & Garden,Lamp,451.66,3.9,2024,4,Apr,2024Q2,1091.2199999999998
ITEM0000048087,ORD0000048,PROD0088,5,368.86,0.15,313.53,1567.65,596.55,CUST01172,2023-06-29,Delivered,Credit Card,0.15,10.85,Sophia,Jones,user1172@email.com,South,B2B,Affiliate,2022-06-26,43,Male,T-Shirt Plus,Clothing,T-Shirt,119.31,4.5,2023,6,Jun,2023Q2,971.1000000000001
ITEM0000048018,ORD0000048,PROD0019,4,1976.3,0.15,1679.86,6719.44,2468.32,CUST01172,2023-06-29,Delivered,Credit Card,0.15,10.85,Sophia,Jones,user1172@email.com,South,B2B,Affiliate,2022-06-26,43,Male,Coffee Maker Elite,Home & Garden,Coffee Maker,617.08,4.6,2023,6,Jun,2023Q2,4251.119999999999
ITEM0000048039,ORD0000048,PROD0040,3,80.55,0.15,68.47,205.41,75.63,CUST01172,2023-06-29,Delivered,Credit Card,0.15,10.85,Sophia,Jones,user1172@email.com,South,B2B,Affiliate,2022-06-26,43,Male,Smartphone Plus,Electronics,Smartphone,25.21,2.6,2023,6,Jun,2023Q2,129.78
ITEM0000049020,ORD0000049,PROD0021,1,730.03,0.0,730.03,730.03,371.34,CUST01610,2023-11-21,Delivered,Debit Card,0.0,2.99,Arjun,Taylor,user1610@email.com,West,B2B,Affiliate,2023-08-31,54,Female,Curtains Elite,Home & Garden,Curtains,371.34,4.0,2023,11,Nov,2023Q4,358.69
ITEM0000049047,ORD0000049,PROD0048,1,1599.37,0.0,1599.37,1599.37,522.09,CUST01610,2023-11-21,Delivered,Debit Card,0.0,2.99,Arjun,Taylor,user1610@email.com,West,B2B,Affiliate,2023-08-31,54,Female,T-Shirt Basic,Clothing,T-Shirt,522.09,4.9,2023,11,Nov,2023Q4,1077.2799999999997
ITEM0000049023,ORD0000049,PROD0024,4,39.44,0.0,39.44,157.76,71.52,CUST01610,2023-11-21,Delivered,Debit Card,0.0,2.99,Arjun,Taylor,user1610@email.com,West,B2B,Affiliate,2023-08-31,54,Female,Yoga Mat Pro,Sports,Yoga Mat,17.88,3.8,2023,11,Nov,2023Q4,86.24
ITEM0000050121,ORD0000050,PROD0122,4,1681.92,0.1,1513.73,6054.92,2128.96,CUST01622,2024-04-13,Delivered,UPI,0.1,4.81,Suresh,Smith,user1622@email.com,West,B2B,Paid Search,2023-10-15,37,Male,Tablet Plus,Electronics,Tablet,532.24,3.4,2024,4,Apr,2024Q2,3925.96
ITEM0000050050,ORD0000050,PROD0051,5,92.57,0.1,83.31,416.55,180.0,CUST01622,2024-04-13,Delivered,UPI,0.1,4.81,Suresh,Smith,user1622@email.com,West,B2B,Paid Search,2023-10-15,37,Male,Dress Plus,Clothing,Dress,36.0,4.3,2024,4,Apr,2024Q2,236.55
ITEM0000051047,ORD0000051,PROD0048,5,1599.37,0.1,1439.43,7197.15,2610.45,CUST01447,2023-09-03,Delivered,Net Banking,0.1,12.98,Priya,Miller,user1447@email.com,East,B2C,Email,2023-04-12,26,Other,T-Shirt Basic,Clothing,T-Shirt,522.09,4.9,2023,9,Sep,2023Q3,4586.7
ITEM0000052048,ORD0000052,PROD0049,1,1909.55,0.0,1909.55,1909.55,585.06,CUST00013,2022-06-22,Delivered,Debit Card,0.0,13.17,Ava,Smith,user13@email.com,West,B2C,Paid Search,2022-02-19,54,Other,Jeans Pro,Clothing,Jeans,585.06,4.6,2022,6,Jun,2022Q2,1324.49
ITEM0000052031,ORD0000052,PROD0032,2,824.92,0.0,824.92,1649.84,1326.88,CUST00013,2022-06-22,Delivered,Debit Card,0.0,13.17,Ava,Smith,user13@email.com,West,B2C,Paid Search,2022-02-19,54,Other,Moisturizer Plus,Beauty,Moisturizer,663.44,3.6,2022,6,Jun,2022Q2,322.9599999999998
ITEM0000053105,ORD0000053,PROD0106,3,493.42,0.0,493.42,1480.26,584.1,CUST00384,2024-09-29,Delivered,UPI,0.0,9.53,William,Taylor,user384@email.com,Central,B2C,Affiliate,2024-07-29,38,Male,Running Shoes Ultra,Sports,Running Shoes,194.7,4.5,2024,9,Sep,2024Q3,896.16
ITEM0000053129,ORD0000053,PROD0130,2,814.35,0.0,814.35,1628.7,645.4,CUST00384,2024-09-29,Delivered,UPI,0.0,9.53,William,Taylor,user384@email.com,Central,B2C,Affiliate,2024-07-29,38,Male,Jacket Basic,Clothing,Jacket,322.7,3.2,2024,9,Sep,2024Q3,983.3000000000001
ITEM0000055114,ORD0000055,PROD0115,5,1436.45,0.1,1292.8,6464.0,2475.2,CUST01849,2022-05-30,Delivered,Credit Card,0.1,10.11,Amit,Wilson,user1849@email.com,Central,B2C,Organic Search,2022-02-26,35,Other,Foundation Plus,Beauty,Foundation,495.04,4.6,2022,5,May,2022Q2,3988.8
ITEM0000055003,ORD0000055,PROD0004,3,1301.7,0.1,1171.53,3514.59,2057.13,CUST01849,2022-05-30,Delivered,Credit Card,0.1,10.11,Amit,Wilson,user1849@email.com,Central,B2C,Organic Search,2022-02-26,35,Other,Smartwatch Plus,Electronics,Smartwatch,685.71,3.3,2022,5,May,2022Q2,1457.46
ITEM0000055022,ORD0000055,PROD0023,5,1990.64,0.1,1791.58,8957.9,3197.45,CUST01849,2022-05-30,Delivered,Credit Card,0.1,10.11,Amit,Wilson,user1849@email.com,Central,B2C,Organic Search,2022-02-26,35,Other,Bookshelf Pro,Home & Garden,Bookshelf,639.49,5.0,2022,5,May,2022Q2,5760.45
ITEM0000055081,ORD0000055,PROD0082,1,1452.3,0.1,1307.07,1307.07,545.92,CUST01849,2022-05-30,Delivered,Credit Card,0.1,10.11,Amit,Wilson,user1849@email.com,Central,B2C,Organic Search,2022-02-26,35,Other,Tablet Ultra,Electronics,Tablet,545.92,4.6,2022,5,May,2022Q2,761.15
ITEM0000056127,ORD0000056,PROD0128,4,2448.56,0.0,2448.56,9794.24,3087.4,CUST01166,2023-07-06,Delivered,PayPal,0.0,11.13,Priya,Miller,user1166@email.com,East,Enterprise,Referral,2022-05-25,32,Other,T-Shirt Basic,Clothing,T-Shirt,771.85,3.6,2023,7,Jul,2023Q3,6706.84
ITEM0000056076,ORD0000056,PROD0077,3,901.97,0.0,901.97,2705.91,1094.37,CUST01166,2023-07-06,Delivered,PayPal,0.0,11.13,Priya,Miller,user1166@email.com,East,Enterprise,Referral,2022-05-25,32,Other,Face Mask Pro,Beauty,Face Mask,364.79,4.7,2023,7,Jul,2023Q3,1611.54
ITEM0000057118,ORD0000057,PROD0119,4,380.98,0.0,380.98,1523.92,1046.36,CUST01119,2023-04-16,Delivered,Wallet,0.0,5.29,Amit,Davis,user1119@email.com,West,B2C,Paid Search,2022-06-25,35,Male,Sunscreen Ultra,Beauty,Sunscreen,261.59,4.8,2023,4,Apr,2023Q2,477.5600000000002
ITEM0000057083,ORD0000057,PROD0084,4,150.5,0.0,150.5,602.0,175.56,CUST01119,2023-04-16,Delivered,Wallet,0.0,5.29,Amit,Davis,user1119@email.com,West,B2C,Paid Search,2022-06-25,35,Male,Smartwatch Basic,Electronics,Smartwatch,43.89,3.5,2023,4,Apr,2023Q2,426.44
ITEM0000058006,ORD0000058,PROD0007,3,788.94,0.0,788.94,2366.82,1555.23,CUST01780,2024-12-16,Delivered,Wallet,0.0,11.26,Divya,Taylor,user1780@email.com,North,B2C,Organic Search,2024-01-02,36,Male,Monitor Basic,Electronics,Monitor,518.41,3.2,2024,12,Dec,2024Q4,811.5900000000001
ITEM0000058035,ORD0000058,PROD0036,4,66.81,0.0,66.81,267.24,103.4,CUST01780,2024-12-16,Delivered,Wallet,0.0,11.26,Divya,Taylor,user1780@email.com,North,B2C,Organic Search,2024-01-02,36,Male,Shampoo Pro,Beauty,Shampoo,25.85,2.8,2024,12,Dec,2024Q4,163.84
ITEM0000059044,ORD0000059,PROD0045,5,912.46,0.0,912.46,4562.3,1924.95,CUST01783,2024-12-17,Delivered,UPI,0.0,11.87,Sophia,Mehta,user1783@email.com,West,B2B,Referral,2024-10-17,23,Male,Camera Basic,Electronics,Camera,384.99,2.5,2024,12,Dec,2024Q4,2637.3500000000004
ITEM0000059038,ORD0000059,PROD0039,2,781.67,0.0,781.67,1563.34,1238.02,CUST01783,2024-12-17,Delivered,UPI,0.0,11.87,Sophia,Mehta,user1783@email.com,West,B2B,Referral,2024-10-17,23,Male,Sunscreen Basic,Beauty,Sunscreen,619.01,4.6,2024,12,Dec,2024Q4,325.31999999999994
ITEM0000060100,ORD0000060,PROD0101,2,728.41,0.05,691.99,1383.98,532.84,CUST00445,2024-01-16,Delivered,PayPal,0.05,5.06,Aarav,Brown,user445@email.com,South,Enterprise,Paid Search,2023-12-11,59,Female,Curtains Elite,Home & Garden,Curtains,266.42,2.7,2024,1,Jan,2024Q1,851.14
ITEM0000061040,ORD0000061,PROD0041,1,539.28,0.0,539.28,539.28,322.35,CUST00622,2024-09-14,Delivered,Net Banking,0.0,10.86,Aarav,Miller,user622@email.com,North,B2C,Email,2024-02-14,55,Female,Laptop Basic,Electronics,Laptop,322.35,4.5,2024,9,Sep,2024Q3,216.92999999999995
ITEM0000061124,ORD0000061,PROD0125,3,1773.27,0.0,1773.27,5319.81,2398.65,CUST00622,2024-09-14,Delivered,Net Banking,0.0,10.86,Aarav,Miller,user622@email.com,North,B2C,Email,2024-02-14,55,Female,Camera Pro,Electronics,Camera,799.55,3.9,2024,9,Sep,2024Q3,2921.1600000000003
ITEM0000062132,ORD0000062,PROD0133,4,355.67,0.0,355.67,1422.68,447.68,CUST01970,2022-12-04,Delivered,UPI,0.0,9.12,Sophia,Gupta,user1970@email.com,East,B2C,Social Media,2022-06-23,27,Male,Boots Plus,Clothing,Boots,111.92,3.8,2022,12,Dec,2022Q4,975.0
ITEM0000063079,ORD0000063,PROD0080,5,1095.16,0.0,1095.16,5475.8,2262.45,CUST01646,2024-09-20,Delivered,PayPal,0.0,9.47,Priya,Williams,user1646@email.com,East,B2C,Email,2024-08-09,49,Other,Smartphone Pro,Electronics,Smartphone,452.49,3.8,2024,9,Sep,2024Q3,3213.3500000000004
ITEM0000064032,ORD0000064,PROD0033,3,1743.14,0.0,1743.14,5229.42,2055.54,CUST00879,2024-05-20,Delivered,PayPal,0.0,5.12,Ava,Singh,user879@email.com,East,B2C,Direct,2023-01-31,38,Male,Perfume Elite,Beauty,Perfume,685.18,3.6,2024,5,May,2024Q2,3173.88
ITEM0000065059,ORD0000065,PROD0060,5,779.26,0.05,740.3,3701.5,3242.45,CUST01158,2024-11-30,Delivered,UPI,0.05,3.69,Deepa,Jones,user1158@email.com,East,Enterprise,Referral,2024-10-16,54,Male,Rug Basic,Home & Garden,Rug,648.49,4.7,2024,11,Nov,2024Q4,459.0500000000002
ITEM0000065080,ORD0000065,PROD0081,3,635.8,0.05,604.01,1812.03,564.57,CUST01158,2024-11-30,Delivered,UPI,0.05,3.69,Deepa,Jones,user1158@email.com,East,Enterprise,Referral,2024-10-16,54,Male,Laptop Ultra,Electronics,Laptop,188.19,3.4,2024,11,Nov,2024Q4,1247.46
ITEM0000065121,ORD0000065,PROD0122,5,1681.92,0.05,1597.82,7989.1,2661.2,CUST01158,2024-11-30,Delivered,UPI,0.05,3.69,Deepa,Jones,user1158@email.com,East,Enterprise,Referral,2024-10-16,54,Male,Tablet Plus,Electronics,Tablet,532.24,3.4,2024,11,Nov,2024Q4,5327.900000000001
ITEM0000065071,ORD0000065,PROD0072,3,1033.36,0.05,981.69,2945.07,1064.07,CUST01158,2024-11-30,Delivered,UPI,0.05,3.69,Deepa,Jones,user1158@email.com,East,Enterprise,Referral,2024-10-16,54,Male,Moisturizer Ultra,Beauty,Moisturizer,354.69,3.3,2024,11,Nov,2024Q4,1881.0000000000002
ITEM0000067068,ORD0000067,PROD0069,4,43.59,0.0,43.59,174.36,65.56,CUST01804,2023-02-06,Delivered,PayPal,0.0,1.22,Meera,Miller,user1804@email.com,East,B2C,Direct,2022-11-24,38,Male,Football Plus,Sports,Football,16.39,3.5,2023,2,Feb,2023Q1,108.80000000000001
ITEM0000067017,ORD0000067,PROD0018,4,513.98,0.0,513.98,2055.92,849.08,CUST01804,2023-02-06,Delivered,PayPal,0.0,1.22,Meera,Miller,user1804@email.com,East,B2C,Direct,2022-11-24,38,Male,Blender Elite,Home & Garden,Blender,212.27,2.6,2023,2,Feb,2023Q1,1206.8400000000001
ITEM0000069137,ORD0000069,PROD0138,2,50.39,0.1,45.35,90.7,45.16,CUST01690,2024-11-08,Delivered,PayPal,0.1,7.27,Kavya,Sharma,user1690@email.com,North,B2C,Social Media,2023-10-31,36,Other,Blender Pro,Home & Garden,Blender,22.58,3.4,2024,11,Nov,2024Q4,45.540000000000006
ITEM0000070049,ORD0000070,PROD0050,5,678.16,0.05,644.25,3221.25,2269.2,CUST01688,2023-06-29,Processing,Credit Card,0.05,4.43,Divya,Garcia,user1688@email.com,East,B2C,Social Media,2022-09-10,18,Female,Jacket Plus,Clothing,Jacket,453.84,4.2,2023,6,Jun,2023Q2,952.0500000000002
ITEM0000071076,ORD0000071,PROD0077,3,901.97,0.1,811.77,2435.31,1094.37,CUST01637,2024-06-20,Delivered,UPI,0.1,10.51,Arjun,Jones,user1637@email.com,Central,B2B,Paid Search,2023-05-26,53,Male,Face Mask Pro,Beauty,Face Mask,364.79,4.7,2024,6,Jun,2024Q2,1340.94
ITEM0000071066,ORD0000071,PROD0067,1,926.45,0.1,833.8,833.8,340.51,CUST01637,2024-06-20,Delivered,UPI,0.1,10.51,Arjun,Jones,user1637@email.com,Central,B2B,Paid Search,2023-05-26,53,Male,Cycling Helmet Ultra,Sports,Cycling Helmet,340.51,4.8,2024,6,Jun,2024Q2,493.28999999999996
ITEM0000071052,ORD0000071,PROD0053,1,646.04,0.1,581.44,581.44,417.29,CUST01637,2024-06-20,Delivered,UPI,0.1,10.51,Arjun,Jones,user1637@email.com,Central,B2B,Paid Search,2023-05-26,53,Male,Boots Plus,Clothing,Boots,417.29,4.7,2024,6,Jun,2024Q2,164.15000000000003
ITEM0000071036,ORD0000071,PROD0037,4,1492.14,0.1,1342.93,5371.72,3055.84,CUST01637,2024-06-20,Delivered,UPI,0.1,10.51,Arjun,Jones,user1637@email.com,Central,B2B,Paid Search,2023-05-26,53,Male,Face Mask Elite,Beauty,Face Mask,763.96,3.1,2024,6,Jun,2024Q2,2315.88
ITEM0000072040,ORD0000072,PROD0041,5,539.28,0.15,458.39,2291.95,1611.75,CUST00162,2023-09-19,Delivered,Debit Card,0.15,6.7,James,Joshi,user162@email.com,Central,B2C,Affiliate,2022-12-07,64,Other,Laptop Basic,Electronics,Laptop,322.35,4.5,2023,9,Sep,2023Q3,680.1999999999998
ITEM0000073072,ORD0000073,PROD0073,5,303.83,0.0,303.83,1519.15,765.6,CUST00910,2024-02-12,Delivered,PayPal,0.0,2.97,Arjun,Wilson,user910@email.com,West,B2B,Email,2023-06-14,54,Female,Perfume Basic,Beauty,Perfume,153.12,3.9,2024,2,Feb,2024Q1,753.5500000000001
ITEM0000073041,ORD0000073,PROD0042,2,1834.5,0.0,1834.5,3669.0,1551.1,CUST00910,2024-02-12,Delivered,PayPal,0.0,2.97,Arjun,Wilson,user910@email.com,West,B2B,Email,2023-06-14,54,Female,Tablet Ultra,Electronics,Tablet,775.55,3.8,2024,2,Feb,2024Q1,2117.9
ITEM0000074096,ORD0000074,PROD0097,5,1608.5,0.15,1367.22,6836.1,3465.4,CUST00662,2022-02-03,Delivered,Net Banking,0.15,7.16,Kiran,Taylor,user662@email.com,West,B2C,Organic Search,2022-01-08,37,Male,Lamp Elite,Home & Garden,Lamp,693.08,3.8,2022,2,Feb,2022Q1,3370.7000000000003
ITEM0000075072,ORD0000075,PROD0073,5,303.83,0.0,303.83,1519.15,765.6,CUST00053,2024-12-05,Delivered,PayPal,0.0,9.2,Meera,Verma,user53@email.com,North,B2C,Affiliate,2024-09-12,26,Other,Perfume Basic,Beauty,Perfume,153.12,3.9,2024,12,Dec,2024Q4,753.5500000000001
ITEM0000075082,ORD0000075,PROD0083,1,1403.5,0.0,1403.5,1403.5,574.29,CUST00053,2024-12-05,Delivered,PayPal,0.0,9.2,Meera,Verma,user53@email.com,North,B2C,Affiliate,2024-09-12,26,Other,Headphones Ultra,Electronics,Headphones,574.29,4.6,2024,12,Dec,2024Q4,829.21
ITEM0000075144,ORD0000075,PROD0145,5,1192.33,0.0,1192.33,5961.65,2465.05,CUST00053,2024-12-05,Delivered,PayPal,0.0,9.2,Meera,Verma,user53@email.com,North,B2C,Affiliate,2024-09-12,26,Other,Dumbbell Set Plus,Sports,Dumbbell Set,493.01,3.0,2024,12,Dec,2024Q4,3496.5999999999995
ITEM0000076026,ORD0000076,PROD0027,5,2013.38,0.0,2013.38,10066.9,3199.4,CUST00115,2024-10-20,Delivered,Credit Card,0.0,13.9,Nikhil,Smith,user115@email.com,South,Enterprise,Social Media,2024-01-14,48,Male,Cycling Helmet Pro,Sports,Cycling Helmet,639.88,4.8,2024,10,Oct,2024Q4,6867.5
ITEM0000077017,ORD0000077,PROD0018,4,513.98,0.0,513.98,2055.92,849.08,CUST00335,2024-05-25,Delivered,PayPal,0.0,5.07,Sanjay,Johnson,user335@email.com,North,Enterprise,Organic Search,2023-11-25,21,Other,Blender Elite,Home & Garden,Blender,212.27,2.6,2024,5,May,2024Q2,1206.8400000000001
ITEM0000077126,ORD0000077,PROD0127,5,343.97,0.0,343.97,1719.85,1000.25,CUST00335,2024-05-25,Delivered,PayPal,0.0,5.07,Sanjay,Johnson,user335@email.com,North,Enterprise,Organic Search,2023-11-25,21,Other,Monitor Plus,Electronics,Monitor,200.05,2.5,2024,5,May,2024Q2,719.5999999999999
ITEM0000078053,ORD0000078,PROD0054,1,799.83,0.1,719.85,719.85,630.31,CUST00128,2024-11-04,Delivered,Wallet,0.1,2.32,Rohit,Sharma,user128@email.com,North,B2C,Referral,2024-07-26,54,Other,Hoodie Plus,Clothing,Hoodie,630.31,3.5,2024,11,Nov,2024Q4,89.54000000000008
ITEM0000078114,ORD0000078,PROD0115,3,1436.45,0.1,1292.8,3878.4,1485.12,CUST00128,2024-11-04,Delivered,Wallet,0.1,2.32,Rohit,Sharma,user128@email.com,North,B2C,Referral,2024-07-26,54,Other,Foundation Plus,Beauty,Foundation,495.04,4.6,2024,11,Nov,2024Q4,2393.28
ITEM0000078040,ORD0000078,PROD0041,2,539.28,0.1,485.35,970.7,644.7,CUST00128,2024-11-04,Delivered,Wallet,0.1,2.32,Rohit,Sharma,user128@email.com,North,B2C,Referral,2024-07-26,54,Other,Laptop Basic,Electronics,Laptop,322.35,4.5,2024,11,Nov,2024Q4,326.0
ITEM0000079122,ORD0000079,PROD0123,1,1063.44,0.05,1010.27,1010.27,320.42,CUST00491,2022-08-17,Delivered,Credit Card,0.05,9.64,Oliver,Shah,user491@email.com,East,B2C,Organic Search,2022-05-22,61,Female,Headphones Pro,Electronics,Headphones,320.42,4.9,2022,8,Aug,2022Q3,689.8499999999999
ITEM0000079010,ORD0000079,PROD0011,2,386.39,0.05,367.07,734.14,396.58,CUST00491,2022-08-17,Delivered,Credit Card,0.05,9.64,Oliver,Shah,user491@email.com,East,B2C,Organic Search,2022-05-22,61,Female,Dress Basic,Clothing,Dress,198.29,4.3,2022,8,Aug,2022Q3,337.56
ITEM0000081051,ORD0000081,PROD0052,5,647.34,0.1,582.61,2913.05,1502.5,CUST01045,2023-05-09,Delivered,Wallet,0.1,6.22,Sneha,Verma,user1045@email.com,West,Enterprise,Organic Search,2022-02-14,56,Other,Sneakers Plus,Clothing,Sneakers,300.5,2.9,2023,5,May,2023Q2,1410.5500000000002
ITEM0000082094,ORD0000082,PROD0095,2,1855.24,0.05,1762.48,3524.96,1154.82,CUST00074,2023-06-11,Delivered,PayPal,0.05,10.53,Emma,Reddy,user74@email.com,South,B2B,Paid Search,2022-12-31,19,Male,Shorts Pro,Clothing,Shorts,577.41,4.6,2023,6,Jun,2023Q2,2370.1400000000003
ITEM0000082130,ORD0000082,PROD0131,4,2394.48,0.05,2274.76,9099.04,3142.48,CUST00074,2023-06-11,Delivered,PayPal,0.05,10.53,Emma,Reddy,user74@email.com,South,B2B,Paid Search,2022-12-31,19,Male,Dress Elite,Clothing,Dress,785.62,3.4,2023,6,Jun,2023Q2,5956.560000000001
ITEM0000083095,ORD0000083,PROD0096,5,215.28,0.15,182.99,914.95,473.55,CUST00436,2023-01-19,Delivered,Wallet,0.15,9.34,Vikram,Brown,user436@email.com,North,Enterprise,Affiliate,2022-05-28,59,Male,Sofa Ultra,Home & Garden,Sofa,94.71,4.7,2023,1,Jan,2023Q1,441.40000000000003
ITEM0000085103,ORD0000085,PROD0104,2,727.13,0.0,727.13,1454.26,607.56,CUST00245,2024-06-21,Delivered,Net Banking,0.0,14.52,Arjun,Mehta,user245@email.com,Central,Enterprise,Direct,2023-02-02,51,Female,Yoga Mat Basic,Sports,Yoga Mat,303.78,4.0,2024,6,Jun,2024Q2,846.7
ITEM0000085052,ORD0000085,PROD0053,1,646.04,0.0,646.04,646.04,417.29,CUST00245,2024-06-21,Delivered,Net Banking,0.0,14.52,Arjun,Mehta,user245@email.com,Central,Enterprise,Direct,2023-02-02,51,Female,Boots Plus,Clothing,Boots,417.29,4.7,2024,6,Jun,2024Q2,228.74999999999994
ITEM0000087055,ORD0000087,PROD0056,3,63.12,0.05,59.96,179.88,82.98,CUST00740,2024-08-04,Delivered,Net Banking,0.05,13.35,Ava,Mehta,user740@email.com,West,B2B,Paid Search,2022-08-15,44,Female,Sofa Plus,Home & Garden,Sofa,27.66,3.5,2024,8,Aug,2024Q3,96.89999999999999
ITEM0000087130,ORD0000087,PROD0131,1,2394.48,0.05,2274.76,2274.76,785.62,CUST00740,2024-08-04,Delivered,Net Banking,0.05,13.35,Ava,Mehta,user740@email.com,West,B2B,Paid Search,2022-08-15,44,Female,Dress Elite,Clothing,Dress,785.62,3.4,2024,8,Aug,2024Q3,1489.1400000000003
ITEM0000087006,ORD0000087,PROD0007,2,788.94,0.05,749.49,1498.98,1036.82,CUST00740,2024-08-04,Delivered,Net Banking,0.05,13.35,Ava,Mehta,user740@email.com,West,B2B,Paid Search,2022-08-15,44,Female,Monitor Basic,Electronics,Monitor,518.41,3.2,2024,8,Aug,2024Q3,462.1600000000001
ITEM0000090048,ORD0000090,PROD0049,4,1909.55,0.05,1814.07,7256.28,2340.24,CUST00622,2024-08-04,Delivered,Debit Card,0.05,1.46,Aarav,Miller,user622@email.com,North,B2C,Email,2024-02-14,55,Female,Jeans Pro,Clothing,Jeans,585.06,4.6,2024,8,Aug,2024Q3,4916.04
ITEM0000091030,ORD0000091,PROD0031,3,2463.62,0.0,2463.62,7390.86,2277.18,CUST01520,2024-09-27,Delivered,Wallet,0.0,0.34,Liam,Jones,user1520@email.com,South,B2C,Paid Search,2022-11-17,55,Other,Water Bottle Basic,Sports,Water Bottle,759.06,3.2,2024,9,Sep,2024Q3,5113.68
